X_centre Y_centre Rotation Radius H
1001.73980685622 185.243524960407 46.8978275311753 10.5304504250429 29.6919516459195
144.030215586163 1143.12613344228 69.3077753342151 10.6564813416205 36.3207190674675
536.609521223641 1257.83733109028 52.6606812919127 15.4247298478149 38.0615656313256
999.265119150294 913.833211872732 81.7398694244327 14.7607104485984 35.1538637801294
1357.78076224576 287.930676139438 32.6414966642464 18.6502160762066 28.8225947819866
1606.67433317265 1738.37807554821 18.8402611615259 12.4363860128163 29.6327672313226
761.501325163928 21.1933852234188 51.3656827591674 18.3685587893852 23.4369021778696
131.806757464904 1714.09222145733 21.0964468973453 23.3987859424964 23.3406230055266
576.003053016679 993.43629592646 33.4844797617678 21.3925404661427 32.1848844438079
1818.27746191151 1333.13937561856 84.1116011723219 19.7970065376356 31.1289796194319
426.557321806251 808.333352485645 32.7992124575621 10.8711790391804 22.8642031951052
903.795799673549 768.602395290862 51.0774147414155 25.5457492055837 25.5949585392533
1861.48083335835 316.982357403956 54.9781658707022 18.8405145285047 37.9482051735017
49.7735558731457 446.042576690998 35.0574395597508 27.5858974658225 27.0951135899761
1200.49728601078 724.12173354888 71.9711388292877 14.7805470207555 35.3184703398503
1899.30887132688 691.135733970756 79.087233091829 11.305060271527 34.9418703265281
460.375455162909 410.574901250248 88.8483774651234 25.7925681596703 31.5802780852055
1096.43134855282 1873.1957545857 63.488156358399 14.155971466819 34.9863350301578
1817.34762139858 320.160253424859 16.6359739599252 11.3497312576554 26.4686832155628
266.205722072741 182.996851376777 74.0037716288158 17.9771467199059 31.2404660152971
1046.30174876686 642.084365021886 31.0813951386103 18.1850179991722 26.4748530156995
1500.06930834497 855.470772174538 29.2015752343769 21.7557924629035 32.5640287354346
1337.35746852694 947.517194005704 73.1330458842232 23.2978827437808 26.1107691612752
935.037966630216 1405.65085089758 81.5232497904268 23.3930655522007 28.5246004789562
409.493331505292 937.651437861077 69.0538097986413 17.9300432368098 32.175429131665
981.04101229305 1208.90062331458 71.0436329726199 28.100804483408 34.1978533363068
744.396994080733 1300.13031603319 19.0225656136404 13.493716867666 37.9037175318447
954.324908548325 1707.06880946306 8.26459462375326 17.5400713724037 24.4710372721652
731.414881175405 441.517633233788 74.7588613235607 11.2089746229697 34.2812157708903
1674.99807062421 418.173958947417 85.3833227964275 12.1598855688083 20.9394193068067
1536.5263655325 340.295215213403 55.2875998794195 7.74781939033634 35.5567368795894
627.675359748112 1761.00660513593 48.510095529577 13.9988720173446 34.7781629190894
1144.67803995526 1113.58771585905 16.3293426130579 23.25705597702 28.2852725723643
551.822047613059 95.2051069803837 83.1080242581024 19.5001244812859 27.6917430558367
905.233022160254 1591.02997725278 51.9223554687874 17.2552271335057 25.7468465606337
705.603753522845 326.265321430602 62.4196393474333 16.9808815975236 21.2574497712251
1314.14152609674 492.800583776823 3.48157493037833 16.6908136039125 23.0781355714062
740.331814893082 422.251918206141 67.2481659374485 15.3248686427274 32.6236210649526
917.726862804971 984.15992283605 22.115843859978 24.992637422312 29.8606433167406
1437.92892089557 1494.97409010737 74.8137982095439 13.6735157871185 40.2803180707889
825.570666398555 1414.90293001696 17.6492353906808 18.5648483555393 35.719045140208
1811.94011505951 1333.73395783973 48.0445703867661 21.0090066402833 25.1381252694414
360.72278678616 1511.69205446724 24.6652018464036 23.2152532411245 23.4338687202485
1481.49662695362 662.476040761934 25.2713370167453 7.81544864376634 22.7419450711665
844.325713242638 161.855258189481 28.8716783398775 18.8316435980062 27.1861037407525
852.4806917972 1243.50232528231 61.5479140479743 13.6335334099746 32.8623094306627
1268.12535739904 253.472375604468 1.8386550767881 26.7950977129652 27.5765898293081
1045.28949585566 1921.13809741812 13.0254875036445 18.8675108011978 39.8937561623521
829.357070900447 1748.62337947377 7.54007234852685 8.03162006296779 35.4732740013022
2.85233424495363 899.366797484809 63.8372800876689 23.4525531952635 29.8221644492661
184.432429347657 1221.54049919154 8.50049015238257 17.0605217464272 38.9312791494813
1418.0793930567 1508.04734072993 44.9545620627246 25.1089427483762 23.874077197847
