X_centre Y_centre Rotation Radius H
251.045035617209 468.765658984635 73.6068694415973 19.7688516033815 22.7091291316647
414.278513398235 1673.11030147175 80.5238492414956 15.2823330395633 27.7301516431632
102.882939398359 1832.80292045078 75.5517852942578 13.201750948088 30.6808549252372
881.178877457622 1695.93980945648 81.88097139691 22.5488151815845 32.2123975906723
59.7225455462553 126.189766813051 72.6900529124311 22.7527229087477 21.4782813536383
913.209615565027 1174.45488789963 6.15961934459128 15.0112668611558 38.8061387710178
1297.63895118191 960.738033078387 39.751498859428 14.4890723729035 33.0762351639959
556.696078013303 744.273496402883 2.93697451919172 20.2456432083011 27.7134785579062
1351.83354905828 287.551838167728 20.1393613347223 16.8737752863927 35.429968143286
1181.13477201529 1961.10642637784 63.4348918854156 11.589758536312 30.7524315488038
47.9397828719536 1953.49411153141 49.4840585399053 18.405756875749 27.9295420775222
1117.14932189377 1898.59042331297 89.9667001208764 14.7038552176195 36.4972743811113
518.245641368023 1714.48315675426 72.2009125714397 14.3932560701514 33.4899886174043
829.787292823129 1016.08035249256 65.9100950126905 16.8065246140431 28.6707356587988
566.766638460866 1162.00774284619 76.5738828182526 23.5074851112454 29.3562581687379
1385.58269870768 1781.51578651291 48.6891989990353 15.9952658698227 26.5502735601662
880.466981623808 1808.4196021632 31.6445450416123 15.3893908799131 21.6884116391979
313.578609211452 1085.36236289019 82.2982496480116 14.5588315634265 31.2897841274672
1088.75338704566 568.519243772324 78.0239955933377 13.2539220910321 35.6323529742112
1559.84921425822 897.525674460067 80.5764899975683 16.3193497516038 37.4516758847534
612.420701219983 1453.85781348122 50.316690344255 11.5502057628558 34.5494240157719
443.693809980431 1086.67161115094 24.1028002841762 12.8355395920748 31.7791925956302
775.554543853742 738.189567140835 57.6516101128896 10.482457924443 38.9402673452144
1871.830916071 885.096070681449 26.8087922321028 11.8412220975929 20.7905189241193
1951.01484952339 1970.6634063952 86.5571278764576 10.2298495966609 23.957331942546
1344.09496814971 1179.0508419227 48.0940265576795 14.8874285788013 31.668714630905
1804.76538296826 1371.06130922714 5.75348864922186 16.8945662416597 45.1722149515585
1690.65599171507 573.239071618689 65.3221831004713 22.9174800983411 23.8301342422835
755.610088616449 761.959673042281 52.7653896814557 17.6303949695574 29.2347376985277
184.341800734577 1590.6890824934 14.88609103018 14.8013962999669 31.4580791988951
1306.16839414455 1086.26345958039 35.2532200830037 17.5894862676221 34.7282994983705
1115.12368401451 1161.46494462025 37.4905283637113 15.751873078786 36.3388113134935
722.767961362094 1218.41170722607 13.6950117920148 4.36689993089269 30.3851297464973
449.883955174824 101.728986783779 25.4698591334061 17.4806845574737 29.9363250126772
812.633312836121 1404.56933149692 23.621140697799 2.87686363942972 37.5482896876444
937.411557149639 1980.85941617554 55.3859256269116 15.5078815667869 36.1586734364206
538.201920923872 1966.3143463089 6.74279014586487 14.4011682768812 34.0174675546602
583.29375567664 394.024897495737 54.7913173415592 20.8456731535733 31.7347720867014
914.915112246633 577.692447676863 50.8346162367514 15.2932588204095 20.0280573005818
1720.20729198091 1827.98967701659 72.1637710959135 14.3134065186009 25.0657868384587
1171.91955603118 574.37966443629 85.3025353107464 24.0934141083154 36.3270655376607
566.692237001987 483.966884322841 54.7383773102082 20.4350403360649 28.4312588535191
555.677035740579 826.41017921879 64.68741733933 21.768731373077 22.2011294693053
908.789528968372 1492.01508907475 47.662267647258 19.4619574318798 27.2985046917428
410.61527886537 1207.23517774326 56.2847454448571 22.5702419648271 25.8973101712
402.556043375103 1749.94179970859 33.3184353805041 24.1471942967684 23.3429840477929
